D:\MassHunter\GCMS\1\data\Mariana\AlkenylphenolsJan12\T2F2.D Thu Jan 13 15:34:41 2022
Start of data points
3.29288	171
3.29860	168
3.30432	0
3.31005	0
3.31577	167
3.32148	198
3.32720	206
3.33293	154
3.33865	221
3.34437	0
3.35010	196
3.35582	0
3.36153	0
3.36727	473
3.37298	175
3.37870	0
3.38443	160
3.39015	0
3.39587	0
3.40160	172
3.40732	0
3.41303	0
3.41877	0
3.42448	0
3.43020	0
3.43593	0
3.44165	0
3.44737	157
3.45310	186
3.45882	236
3.46453	0
3.47027	0
3.47598	0
3.48170	173
3.48743	164
3.49315	199
3.49887	0
3.50458	159
3.51032	0
3.51603	0
3.52175	355
3.52748	0
3.53320	0
3.53892	0
3.54465	168
3.55037	385
3.55608	0
3.56182	0
3.56753	246
3.57325	0
3.57898	163
3.58470	241
3.59042	155
3.59615	167
3.60187	0
3.60758	0
3.61332	201
3.61903	0
3.62475	207
3.63048	0
3.63620	167
3.64192	202
3.64765	0
3.65337	0
3.65908	0
3.66482	0
3.67053	0
3.67625	0
3.68198	0
3.68770	180
3.69342	157
3.69913	0
3.70487	157
3.71058	153
3.71630	0
3.72203	0
3.72775	170
3.73347	211
3.73920	0
3.74492	0
3.75063	181
3.75637	0
3.76208	401
3.76780	343
3.77353	0
3.77925	224
3.78497	0
3.79070	167
3.79642	0
3.80213	0
3.80787	153
3.81358	0
3.81930	165
3.82503	0
3.83075	328
3.83647	0
3.84220	337
3.84792	0
3.85363	0
3.85935	0
3.86508	0
3.87080	352
3.87652	0
3.88225	180
3.88797	0
3.89368	0
3.89942	0
3.90513	167
3.91085	0
3.91658	195
3.92230	201
3.92802	773
3.93375	449
3.93947	184
3.94518	236
3.95092	186
3.95663	220
3.96235	0
3.96808	174
3.97380	0
3.97952	0
3.98525	0
3.99097	0
3.99668	0
4.00242	0
4.00813	0
4.01385	0
4.01958	0
4.02530	0
4.03102	0
4.03673	0
4.04247	0
4.04818	164
4.05390	0
4.05963	0
4.06535	0
4.07107	0
4.07680	0
4.08252	0
4.08823	0
4.09397	168
4.09968	0
4.10540	0
4.11113	0
4.11685	0
4.12257	0
4.12830	0
4.13402	0
4.13973	154
4.14547	0
4.15118	0
4.15690	0
4.16263	0
4.16835	0
4.17407	0
4.17980	0
4.18552	150
4.19123	0
4.19697	0
4.20268	0
4.20840	0
4.21412	0
4.21985	424
4.22557	489
4.23128	501
4.23702	0
4.24273	0
4.24845	0
4.25418	167
4.25990	0
4.26562	0
4.27135	0
4.27707	0
4.28278	0
4.28852	0
4.29423	156
4.29995	0
4.30568	0
4.31140	0
4.31712	0
4.32285	0
4.32857	0
4.33428	0
4.34002	182
4.34573	0
4.35145	0
4.35718	163
4.36290	0
4.36862	0
4.37435	0
4.38007	0
4.38578	0
4.39150	0
4.39723	316
4.40295	0
4.40867	0
4.41440	169
4.42012	0
4.42583	0
4.43157	0
4.43728	0
4.44300	0
4.44873	0
4.45445	0
4.46017	0
4.46590	183
4.47162	0
4.47733	0
4.48307	0
4.48878	0
4.49450	0
4.50023	0
4.50595	0
4.51167	0
4.51740	0
4.52312	0
4.52883	0
4.53457	0
4.54028	0
4.54600	0
4.55173	0
4.55745	0
4.56317	0
4.56888	0
4.57462	0
4.58033	0
4.58605	0
4.59178	0
4.59750	0
4.60322	0
4.60895	0
4.61467	0
4.62038	0
4.62612	0
4.63183	0
4.63755	0
4.64328	0
4.64900	0
4.65472	0
4.66045	0
4.66617	0
4.67188	0
4.67762	0
4.68333	0
4.68905	0
4.69478	0
4.70050	0
4.70622	464
4.71195	1472
4.71767	1708
4.72338	1689
4.72912	1049
4.73483	1025
4.74055	153
4.74627	159
4.75200	435
4.75772	184
4.76343	0
4.76917	0
4.77488	0
4.78060	0
4.78633	0
4.79205	0
4.79777	164
4.80350	159
4.80922	0
4.81493	0
4.82067	0
4.82638	0
4.83210	0
4.83783	0
4.84355	0
4.84927	0
4.85500	0
4.86072	0
4.86643	0
4.87217	0
4.87788	0
4.88360	0
4.88933	0
4.89505	0
4.90077	0
4.90650	0
4.91222	0
4.91793	0
4.92365	0
4.92938	0
4.93510	0
4.94082	0
4.94655	0
4.95227	0
4.95798	0
4.96372	0
4.96943	0
