D:\MassHunter\GCMS\1\data\Mariana\AlkenylphenolsJan12\T1F7.D Thu Jan 13 14:22:33 2022
Start of data points
3.29292	194
3.29865	408
3.30437	0
3.31008	222
3.31582	0
3.32153	234
3.32725	0
3.33298	0
3.33870	229
3.34442	0
3.35015	223
3.35587	185
3.36158	263
3.36732	185
3.37303	163
3.37875	275
3.38448	0
3.39020	0
3.39592	0
3.40165	152
3.40737	158
3.41308	0
3.41882	0
3.42453	0
3.43025	0
3.43597	186
3.44170	0
3.44742	152
3.45313	0
3.45887	336
3.46458	155
3.47030	0
3.47603	258
3.48175	157
3.48747	204
3.49320	396
3.49892	233
3.50463	236
3.51037	237
3.51608	229
3.52180	367
3.52753	0
3.53325	378
3.53897	159
3.54470	204
3.55042	191
3.55613	227
3.56187	158
3.56758	207
3.57330	182
3.57903	0
3.58475	218
3.59047	391
3.59620	390
3.60192	599
3.60763	191
3.61335	188
3.61908	237
3.62480	363
3.63052	195
3.63625	391
3.64197	0
3.64768	196
3.65342	273
3.65913	265
3.66485	277
3.67058	217
3.67630	0
3.68202	187
3.68775	219
3.69347	175
3.69918	0
3.70492	152
3.71063	0
3.71635	0
3.72208	172
3.72780	0
3.73352	0
3.73925	0
3.74497	478
3.75068	224
3.75642	210
3.76213	154
3.76785	360
3.77358	0
3.77930	246
3.78502	0
3.79073	175
3.79647	0
3.80218	189
3.80790	0
3.81363	152
3.81935	171
3.82507	0
3.83080	164
3.83652	197
3.84223	266
3.84797	0
3.85368	180
3.85940	215
3.86513	0
3.87085	170
3.87657	0
3.88230	194
3.88802	0
3.89373	0
3.89947	0
3.90518	0
3.91090	187
3.91663	194
3.92235	477
3.92807	962
3.93380	642
3.93952	252
3.94523	0
3.95095	205
3.95668	0
3.96240	0
3.96812	0
3.97385	0
3.97957	0
3.98528	0
3.99102	0
3.99673	165
4.00245	177
4.00818	175
4.01390	211
4.01962	187
4.02535	0
4.03107	197
4.03678	0
4.04252	0
4.04823	318
4.05395	153
4.05968	0
4.06540	0
4.07112	0
4.07685	0
4.08257	0
4.08828	0
4.09402	0
4.09973	0
4.10545	155
4.11118	0
4.11690	167
4.12262	0
4.12833	0
4.13407	0
4.13978	0
4.14550	0
4.15123	0
4.15695	0
4.16267	0
4.16840	0
4.17412	161
4.17983	0
4.18557	0
4.19128	184
4.19700	315
4.20273	0
4.20845	167
4.21417	0
4.21990	422
4.22562	546
4.23133	722
4.23707	163
4.24278	0
4.24850	0
4.25423	0
4.25995	0
4.26567	0
4.27140	152
4.27712	0
4.28283	0
4.28857	0
4.29428	202
4.30000	0
4.30572	0
4.31145	0
4.31717	0
4.32288	151
4.32862	0
4.33433	0
4.34005	160
4.34578	0
4.35150	0
4.35722	0
4.36295	0
4.36867	0
4.37438	0
4.38012	0
4.38583	159
4.39155	0
4.39728	0
4.40300	0
4.40872	0
4.41445	0
4.42017	0
4.42588	0
4.43162	0
4.43733	0
4.44305	155
4.44878	0
4.45450	307
4.46022	164
4.46595	0
4.47167	0
4.47738	0
4.48312	0
4.48883	0
4.49455	0
4.50027	0
4.50600	0
4.51172	0
4.51743	0
4.52317	0
4.52888	0
4.53460	0
4.54033	0
4.54605	0
4.55177	0
4.55750	0
4.56322	0
4.56893	0
4.57467	0
4.58038	160
4.58610	0
4.59183	0
4.59755	0
4.60327	0
4.60900	171
4.61472	0
4.62043	0
4.62617	0
4.63188	0
4.63760	0
4.64333	0
4.64905	0
4.65477	0
4.66048	0
4.66622	0
4.67193	0
4.67765	0
4.68338	0
4.68910	0
4.69482	0
4.70055	0
4.70627	425
4.71198	1958
4.71772	1606
4.72343	1642
4.72915	953
4.73488	955
4.74060	0
4.74632	201
4.75205	171
4.75777	0
4.76348	161
4.76922	192
4.77493	165
4.78065	0
4.78638	0
4.79210	0
4.79782	0
4.80355	0
4.80927	0
4.81498	0
4.82072	213
4.82643	0
4.83215	0
4.83787	0
4.84360	0
4.84932	0
4.85503	159
4.86077	155
4.86648	173
4.87220	0
4.87793	0
4.88365	0
4.88937	0
4.89510	0
4.90082	0
4.90653	0
4.91227	0
4.91798	0
4.92370	0
4.92943	0
4.93515	0
4.94087	0
4.94660	0
4.95232	0
4.95803	0
4.96377	0
4.96948	0
4.97520	0
4.98093	0
4.98665	0
4.99237	0
4.99810	0
5.00382	0
5.00953	0
5.01525	0
5.02098	0
5.02670	0
5.03242	0
5.03815	0
5.04387	0
5.04958	0
5.05532	0
5.06103	0
5.06675	0
5.07248	0
5.07820	0
5.08392	0
5.08965	0
5.09537	0
5.10108	0
5.10682	0
5.11253	0
5.11825	0
5.12398	0
5.12970	0
5.13542	0
5.14115	0
5.14687	0
5.15258	0
5.15832	0
5.16403	0
5.16975	198
5.17548	0
5.18120	0
5.18692	0
5.19263	0
5.19837	0
5.20408	0
5.20980	0
5.21553	171
5.22125	0
5.22697	0
5.23270	0
5.23842	0
5.24413	0
5.24987	0
5.25558	0
5.26130	0
5.26703	0
5.27275	0
5.27847	0
5.28420	0
5.28992	0
5.29563	0
5.30137	0
5.30708	0
5.31280	0
5.31853	0
5.32425	0
5.32997	0
5.33570	0
5.34142	0
5.34713	0
5.35287	0
5.35858	0
5.36430	0
5.37002	0
5.37575	0
5.38147	0
5.38718	0
5.39292	0
5.39863	160
5.40435	0
5.41008	0
5.41580	0
5.42152	0
5.42725	0
5.43297	0
5.43868	0
5.44442	150
5.45013	0
5.45585	0
5.46158	353
5.46730	0
5.47302	229
5.47875	495
5.48447	170
5.49018	0
5.49592	372
5.50163	188
5.50735	155
5.51308	0
5.51880	0
5.52452	0
5.53025	0
5.53597	0
5.54168	163
5.54740	0
5.55313	0
5.55885	0
5.56457	0
5.57030	0
5.57602	0
5.58173	0
5.58747	0
5.59318	0
5.59890	0
5.60463	0
5.61035	0
5.61607	0
5.62180	169
5.62752	450
5.63323	651
5.63897	337
5.64468	224
5.65040	0
5.65613	0
5.66185	0
5.66757	0
5.67330	0
5.67902	0
5.68473	0
5.69047	0
5.69618	0
5.70190	157
5.70763	0
5.71335	0
5.71907	0
5.72478	0
5.73052	154
5.73623	0
5.74195	159
5.74768	0
5.75340	567
5.75912	1337
5.76485	1694
5.77057	1556
5.77628	1657
5.78202	1712
5.78773	1834
5.79345	1775
5.79918	1799
5.80490	1958
5.81062	1705
5.81635	1734
5.82207	1297
5.82778	1305
5.83352	1238
5.83923	870
5.84495	886
5.85068	1028
5.85640	937
5.86212	674
5.86785	578
5.87357	712
5.87928	681
5.88502	676
5.89073	542
5.89645	785
5.90217	787
5.90790	260
5.91362	235
5.91933	398
5.92507	459
5.93078	407
5.93650	747
5.94223	179
5.94795	639
5.95367	303
5.95940	165
5.96512	597
5.97083	473
5.97657	247
5.98228	176
5.98800	223
5.99373	154
5.99945	166
6.00517	189
6.01090	157
6.01662	170
6.02233	0
6.02807	0
6.03378	174
6.03950	224
6.04523	322
6.05095	181
6.05667	335
6.06240	243
6.06812	195
6.07383	189
6.07955	367
6.08528	194
6.09100	176
6.09672	198
6.10245	159
6.10817	0
6.11388	253
6.11962	175
6.12533	345
6.13105	177
6.13678	200
6.14250	367
6.14822	170
6.15395	166
6.15967	0
6.16538	0
6.17112	220
6.17683	0
6.18255	194
6.18828	154
6.19400	0
6.19972	185
6.20545	0
6.21117	206
6.21688	0
6.22262	0
6.22833	0
6.23405	154
6.23978	185
6.24550	176
6.25122	0
6.25693	0
6.26267	0
6.26838	0
6.27410	0
6.27983	0
6.28555	0
6.29127	159
6.29700	0
6.30272	0
6.30843	0
6.31417	0
6.31988	0
6.32560	216
6.33133	0
6.33705	168
6.34277	0
6.34850	0
6.35422	0
6.35993	317
6.36567	363
6.37138	155
6.37710	0
6.38283	171
6.38855	442
6.39427	492
6.40000	474
6.40572	193
6.41143	192
6.41717	367
6.42288	157
6.42860	0
6.43432	0
6.44005	429
6.44577	0
6.45148	0
6.45722	0
