D:\MassHunter\GCMS\1\data\Mariana\AlkenylphenolsJan12\T1F8.D Thu Jan 13 14:46:34 2022
Start of data points
4.30583,0
4.31157,0
4.31728,0
4.32300,223
4.32873,0
4.33445,0
4.34017,158
4.34588,0
4.35162,0
4.35733,0
4.36305,173
4.36878,0
4.37450,0
4.38022,0
4.38595,0
4.39167,0
4.39738,0
4.40312,0
4.40883,166
4.41455,0
4.42028,0
4.42600,0
4.43172,0
4.43745,0
4.44317,0
4.44888,0
4.45462,0
4.46033,0
4.46605,0
4.47178,0
4.47750,0
4.48322,0
4.48895,0
4.49467,0
4.50038,0
4.50612,0
4.51183,0
4.51755,0
4.52327,0
4.52900,0
4.53472,0
4.54043,0
4.54617,0
4.55188,0
4.55760,0
4.56333,0
4.56905,0
4.57477,0
4.58050,0
4.58622,0
4.59193,0
4.59767,0
4.60338,0
4.60910,0
4.61483,0
4.62055,0
4.62627,159
4.63200,0
4.63772,0
4.64343,0
4.64917,0
4.65488,0
4.66060,0
4.66633,0
4.67205,0
4.67777,0
4.68348,0
4.68922,0
4.69493,0
4.70065,0
4.70638,159
4.71210,332
4.71782,1023
4.72355,1091
4.72927,497
4.73498,349
4.74072,700
4.74643,159
4.75215,0
4.75788,0
4.76360,0
4.76932,168
4.77505,0
4.78077,0
4.78648,0
4.79222,0
4.79793,210
4.80365,0
4.80938,0
4.81510,0
4.82082,0
4.82655,0
4.83227,0
4.83798,0
4.84372,0
4.84943,0
4.85515,0
4.86088,0
4.86660,0
4.87232,156
4.87803,0
4.88377,0
4.88948,0
4.89520,0
4.90093,0
4.90665,0
4.91237,0
4.91810,0
4.92382,0
4.92953,0
4.93527,0
4.94098,0
4.94670,0
4.95243,0
4.95815,0
4.96387,0
4.96960,0
4.97532,0
4.98103,0
4.98677,0
4.99248,0
4.99820,154
5.00393,0
5.00965,0
5.01537,0
5.02110,0
5.02682,0
5.03253,0
5.03827,0
5.04398,0
5.04970,0
5.05542,0
5.06115,0
5.06687,0
5.07258,0
5.07832,0
5.08403,0
5.08975,0
5.09548,0
5.10120,208
5.10692,0
5.11265,0
5.11837,0
5.12408,0
5.12982,0
5.13553,0
5.14125,0
5.14698,0
5.15270,0
5.15842,0
5.16415,0
5.16987,0
5.17558,0
5.18132,0
5.18703,0
5.19275,0
5.19848,0
5.20420,0
5.20992,0
5.21565,0
5.22137,0
5.22708,0
5.23280,0
5.23853,0
5.24425,0
5.24997,0
5.25570,0
5.26142,0
5.26713,0
5.27287,0
5.27858,0
5.28430,0
5.29003,0
5.29575,0
5.30147,0
5.30720,0
5.31292,0
5.31863,0
5.32437,0
5.33008,0
5.33580,0
5.34153,0
5.34725,0
5.35297,0
5.35870,0
5.36442,0
5.37013,0
5.37587,0
5.38158,0
5.38730,0
5.39302,0
5.39875,0
5.40447,0
5.41018,0
5.41592,0
5.42163,0
5.42735,0
5.43308,0
5.43880,0
5.44452,0
5.45025,0
5.45597,151
5.46168,0
5.46742,0
5.47313,0
5.47885,0
5.48458,0
5.49030,170
5.49602,0
5.50175,0
5.50747,155
5.51318,163
5.51892,0
5.52463,0
5.53035,0
5.53608,0
5.54180,0
5.54752,0
5.55325,0
5.55897,0
5.56468,0
5.57040,0
5.57613,0
5.58185,0
5.58757,0
5.59330,0
5.59902,0
5.60473,0
5.61047,0
5.61618,0
5.62190,0
5.62763,396
5.63335,589
5.63907,342
5.64480,337
5.65052,161
5.65623,0
5.66197,0
5.66768,0
5.67340,0
5.67913,0
5.68485,0
5.69057,0
5.69630,0
5.70202,153
5.70773,0
5.71347,0
5.71918,0
5.72490,0
5.73063,0
5.73635,0
5.74207,152
5.74778,0
5.75352,530
5.75923,1343
5.76495,1383
5.77068,1943
5.77640,1726
5.78212,2095
5.78785,1959
5.79357,1647
5.79928,1950
5.80502,1816
5.81073,1949
5.81645,1448
5.82218,1552
5.82790,1314
5.83362,1088
5.83935,1320
5.84507,716
5.85078,797
5.85652,706
5.86223,834
5.86795,799
5.87368,715
5.87940,260
5.88512,732
5.89085,548
5.89657,543
5.90228,495
5.90802,493
5.91373,429
5.91945,347
5.92518,670
5.93090,493
5.93662,490
5.94233,0
5.94807,204
5.95378,262
5.95950,266
5.96523,287
5.97095,369
5.97667,433
5.98240,367
5.98812,243
5.99383,548
5.99957,301
6.00528,209
6.01100,165
6.01673,409
6.02245,175
6.02817,354
6.03390,186
6.03962,418
6.04533,0
6.05107,171
6.05678,156
6.06250,0
6.06823,165
6.07395,0
6.07967,289
6.08540,207
6.09112,0
6.09683,0
6.10255,0
6.10828,0
6.11400,0
6.11972,168
6.12545,159
6.13117,215
6.13688,167
6.14262,0
6.14833,0
6.15405,246
6.15978,0
6.16550,0
6.17122,0
6.17695,214
6.18267,183
6.18838,156
6.19412,201
6.19983,329
6.20555,227
6.21128,0
6.21700,0
6.22272,0
6.22845,0
6.23417,156
6.23988,189
6.24562,0
6.25133,0
6.25705,0
6.26278,254
6.26850,0
6.27422,350
6.27993,0
6.28567,0
6.29138,195
6.29710,175
6.30283,182
6.30855,0
6.31427,0
6.32000,0
6.32572,162
6.33143,162
6.33717,0
6.34288,0
6.34860,0
6.35433,0
6.36005,199
6.36577,0
6.37150,320
6.37722,0
6.38293,163
6.38867,0
6.39438,184
6.40010,0
6.40583,0
6.41155,275
6.41727,175
6.42300,387
6.42872,0
6.43443,161
6.44017,0
6.44588,0
6.45160,185
6.45732,0
6.46305,0
6.46877,0
6.47448,184
6.48022,382
6.48593,208
6.49165,0
6.49738,371
6.50310,340
6.50882,188
6.51455,0
6.52027,218
6.52598,0
6.53172,155
6.53743,0
6.54315,0
6.54888,0
6.55460,192
6.56032,0
6.56605,0
6.57177,0
6.57748,0
6.58322,0
6.58893,0
6.59465,0
6.60038,0
6.60610,0
6.61182,0
6.61755,0
6.62327,0
6.62898,0
6.63470,398
6.64043,735
6.64615,773
6.65187,1262
6.65760,1216
6.66332,805
6.66903,1078
6.67477,1178
6.68048,970
6.68620,820
6.69193,892
6.69765,885
6.70337,930
6.70910,898
6.71482,745
6.72053,638
6.72627,669
6.73198,588
6.73770,513
6.74343,602
6.74915,456
6.75487,407
6.76060,510
6.76632,412
6.77203,408
6.77777,216
6.78348,155
6.78920,455
6.79493,157
6.80065,164
6.80637,154
6.81208,256
6.81782,316
6.82353,222
6.82925,0
6.83498,0
6.84070,0
6.84642,0
6.85215,0
6.85787,0
6.86358,0
6.86932,0
6.87503,0
6.88075,0
6.88648,0
6.89220,320
6.89792,204
6.90365,0
6.90937,0
6.91508,0
6.92082,0
6.92653,169
6.93225,0
6.93798,0
6.94370,0
6.94942,0
6.95515,0
6.96087,0
6.96658,449
6.97232,844
6.97803,634
6.98375,627
6.98947,300
6.99520,427
7.00092,160
7.00663,0
7.01237,153
7.01808,355
7.02380,219
7.02953,673
7.03525,172
7.04097,0
7.04670,234
7.05242,0
7.05813,0
7.06387,0
7.06958,156
7.07530,0
7.08103,0
7.08675,0
7.09247,0
7.09820,0
7.10392,0
7.10963,166
7.11537,736
7.12108,509
7.12680,201
7.13253,400
7.13825,0
7.14397,0
7.14970,0
7.15542,0
7.16113,0
7.16685,0
7.17258,0
7.17830,0
7.18402,159
7.18975,184
7.19547,0
7.20118,191
7.20692,0
7.21263,179
7.21835,318
7.22408,321
7.22980,0
7.23552,152
7.24125,160
7.24697,0
7.25268,0
7.25842,0
7.26413,0
7.26985,0
7.27558,0
7.28130,152
7.28702,0
7.29275,509
7.29847,170
7.30418,0
7.30992,229
7.31563,165
7.32135,0
7.32708,170
7.33280,169
7.33852,0
7.34423,160
7.34997,0
7.35568,0
7.36140,0
7.36713,0
7.37285,0
7.37857,0
7.38430,0
7.39002,152
7.39573,337
7.40147,376
7.40718,1064
7.41290,1405
7.41863,1488
7.42435,1171
7.43007,534
7.43580,575
7.44152,553
7.44723,359
7.45297,0
7.45868,369
7.46440,164
7.47013,0
7.47585,0
7.48157,0
7.48730,0
7.49302,162
7.49873,0
7.50447,0
7.51018,0
7.51590,0
7.52162,0
7.52735,172
7.53307,0
7.53878,156
7.54452,0
7.55023,0
7.55595,0
7.56168,0
7.56740,172
7.57312,0
7.57885,333
7.58457,0
7.59028,0
7.59602,713
7.60173,1116
7.60745,1860
7.61318,1496
7.61890,1343
7.62462,622
7.63035,588
7.63607,638
7.64178,885
7.64752,1115
7.65323,709
7.65895,568
7.66468,394
7.67040,444
7.67612,217
7.68185,269
7.68757,227
7.69328,334
7.69900,649
7.70473,707
7.71045,1068
7.71617,199
7.72190,176
7.72762,223
7.73333,170
7.73907,376
7.74478,0
7.75050,0
7.75623,331
7.76195,359
7.76767,480
7.77340,347
7.77912,0
7.78483,432
7.79057,0
7.79628,353
7.80200,216
7.80773,155
7.81345,157
7.81917,0
7.82490,322
7.83062,183
7.83633,0
7.84207,0
7.84778,0
7.85350,465
7.85923,646
7.86495,373
7.87067,691
7.87638,189
7.88212,641
7.88783,773
7.89355,822
7.89928,331
7.90500,349
7.91072,0
7.91645,0
7.92217,374
7.92788,764
7.93362,0
7.93933,206
7.94505,153
7.95078,820
7.95650,1432
7.96222,2373
7.96795,2036
7.97367,1929
7.97938,1877
7.98512,1618
7.99083,1172
7.99655,1112
8.00228,1049
8.00800,529
8.01372,1294
8.01945,898
8.02517,1077
8.03088,406
8.03662,0
8.04233,194
8.04805,264
8.05377,311
8.05950,199
8.06522,159
8.07093,599
8.07667,586
8.08238,192
8.08810,214
8.09383,0
8.09955,169
8.10527,160
8.11100,0
8.11672,359
8.12243,171
8.12817,442
8.13388,0
8.13960,0
8.14533,363
8.15105,1021
8.15677,1123
8.16250,2016
8.16822,1955
8.17393,798
8.17967,560
8.18538,255
8.19110,318
8.19683,198
8.20255,355
8.20827,323
8.21400,211
8.21972,363
8.22543,177
8.23115,479
8.23688,220
8.24260,1544
8.24832,3673
8.25405,2506
8.25977,1687
8.26548,340
8.27122,392
8.27693,1258
8.28265,1464
8.28838,771
8.29410,389
8.29982,385
8.30555,172
8.31127,393
8.31698,541
8.32272,1029
8.32843,373
8.33415,199
8.33988,425
8.34560,189
8.35132,217
8.35705,654
8.36277,389
8.36848,410
8.37422,156
8.37993,402
8.38565,879
8.39138,447
8.39710,565
8.40282,756
8.40853,809
8.41427,1178
8.41998,489
8.42570,874
8.43143,361
8.43715,1514
8.44287,1059
8.44860,526
8.45432,157
8.46003,185
8.46577,183
8.47148,233
8.47720,168
8.48293,545
8.48865,685
8.49437,1765
8.50010,1145
8.50582,812
8.51153,1561
8.51727,3440
8.52298,4538
8.52870,3689
8.53443,1696
8.54015,1361
8.54587,667
8.55160,721
8.55732,1638
8.56303,3652
8.56877,5722
8.57448,5032
8.58020,4175
8.58592,2674
8.59165,2166
8.59737,3028
8.60308,7186
8.60882,7116
8.61453,10205
8.62025,13966
8.62598,13556
8.63170,12304
8.63742,12170
8.64315,9881
8.64887,6983
8.65458,4447
8.66032,3481
8.66603,4706
8.67175,3872
8.67748,2489
8.68320,1247
8.68892,1672
8.69465,1682
8.70037,1348
8.70608,2190
8.71182,2470
8.71753,1421
8.72325,1176
8.72898,733
8.73470,1488
8.74042,3494
8.74615,6379
8.75187,11156
8.75758,16886
8.76330,20802
8.76903,26274
8.77475,27115
8.78047,18388
8.78620,9995
8.79192,7832
8.79763,11816
8.80337,17134
8.80908,19085
8.81480,15584
8.82053,10340
8.82625,3986
8.83197,2809
8.83770,3508
8.84342,4929
8.84913,5851
8.85487,6424
8.86058,3781
8.86630,2723
8.87203,1424
8.87775,1159
8.88347,858
8.88920,894
8.89492,2047
8.90063,2425
8.90637,4169
8.91208,4835
8.91780,3564
8.92353,3982
8.92925,3705
8.93497,4544
8.94068,6574
8.94642,7022
8.95213,5702
8.95785,4401
8.96358,2320
8.96930,1590
8.97502,2447
8.98075,2486
8.98647,2330
8.99218,4025
8.99792,4352
9.00363,3455
9.00935,2570
9.01508,2352
9.02080,3140
9.02652,3486
9.03225,4104
9.03797,3496
9.04368,2731
9.04942,3466
9.05513,3642
9.06085,4142
9.06658,3944
9.07230,3643
9.07802,3502
9.08375,3730
9.08947,5384
9.09518,5745
9.10092,6282
9.10663,8911
9.11235,11746
9.11807,14457
9.12380,15429
9.12952,15262
9.13523,12678
9.14097,9317
9.14668,8046
9.15240,6818
9.15813,8330
9.16385,5238
9.16957,3966
9.17530,2388
9.18102,1680
9.18673,2041
9.19247,2113
9.19818,1886
9.20390,1770
9.20963,1800
9.21535,2466
9.22107,3715
9.22680,4696
9.23252,6217
9.23823,8673
9.24397,8921
9.24968,7415
9.25540,5491
9.26113,4876
9.26685,2984
9.27257,2800
9.27830,2108
9.28402,2254
9.28973,1871
9.29545,2286
9.30118,2122
9.30690,3415
9.31262,5441
9.31835,5951
9.32407,6629
9.32978,5796
9.33552,5380
9.34123,4322
9.34695,3747
9.35268,5057
9.35840,10596
9.36412,19945
9.36985,28298
9.37557,25721
9.38128,17654
9.38702,8246
9.39273,5522
9.39845,3374
9.40418,3888
9.40990,8105
9.41562,32428
9.42135,142968
9.42707,496647
9.43278,1194275
9.43852,2005491
9.44423,2421727
9.44995,1953231
9.45568,1013953
9.46140,444218
9.46712,247590
9.47283,171974
9.47857,130383
9.48428,107375
9.49000,89713
9.49573,73746
9.50145,64058
9.50717,55054
9.51290,52181
9.51862,42821
9.52433,37870
9.53007,33349
9.53578,34123
9.54150,29410
9.54723,28232
9.55295,27836
9.55867,30519
9.56440,30171
9.57012,29962
9.57583,26044
9.58157,23165
9.58728,20483
9.59300,20351
9.59873,20908
9.60445,20862
9.61017,23654
9.61590,25607
9.62162,21902
9.62733,19712
9.63307,14774
9.63878,14845
9.64450,15237
9.65022,15695
9.65595,19384
9.66167,18675
9.66738,19441
9.67312,17812
9.67883,15357
9.68455,16239
9.69028,17724
9.69600,23970
9.70172,36627
9.70745,40113
9.71317,32506
9.71888,25001
9.72462,18074
9.73033,14379
9.73605,15200
9.74178,15817
9.74750,17152
9.75322,17655
9.75895,17109
9.76467,16664
9.77038,18002
9.77612,17733
9.78183,14226
9.78755,12984
9.79328,11811
9.79900,15576
9.80472,17048
9.81043,19453
9.81617,22247
9.82188,23098
9.82760,22683
9.83333,26355
9.83905,35328
9.84477,52678
9.85050,66639
9.85622,80415
9.86193,78592
9.86767,73789
9.87338,53602
9.87910,34819
9.88483,21629
9.89055,16260
9.89627,15505
9.90200,15568
9.90772,16881
9.91343,19250
9.91917,20947
9.92488,20054
9.93060,23665
9.93633,23428
9.94205,20705
9.94777,23096
9.95350,30943
9.95922,40242
9.96493,42581
9.97067,36783
9.97638,27323
9.98210,22915
9.98783,21060
9.99355,18130
9.99927,15384
10.00498,11894
10.01072,12761
10.01643,13619
10.02215,13608
10.02788,16052
10.03360,18867
10.03932,20984
10.04505,23056
10.05077,26824
10.05648,27840
10.06222,25365
10.06793,20040
10.07365,15085
10.07938,14292
10.08510,12819
10.09082,12515
10.09655,11126
10.10227,9364
10.10798,12702
10.11372,17244
10.11943,19646
10.12515,23743
10.13088,25204
10.13660,24741
10.14232,22422
10.14805,20771
10.15377,18860
10.15948,15997
10.16522,12944
10.17093,13579
10.17665,13783
10.18237,12125
10.18810,11900
10.19382,11504
10.19953,13982
10.20527,14992
10.21098,14714
10.21670,14653
10.22243,15863
10.22815,18099
10.23387,23296
10.23960,28321
10.24532,26300
10.25103,24316
10.25677,22299
10.26248,22199
10.26820,22433
10.27393,22716
10.27965,23977
10.28537,20481
10.29110,16136
10.29682,12967
10.30253,12178
10.30827,13017
10.31398,12248
10.31970,13444
10.32543,10988
10.33115,9238
10.33687,9775
10.34260,9089
10.34832,9590
10.35403,11743
10.35975,14103
10.36548,12921
10.37120,14219
10.37692,11309
10.38265,10224
10.38837,8863
10.39408,9528
10.39982,10587
10.40553,10247
10.41125,9606
10.41698,9574
10.42270,11019
10.42842,15431
10.43415,18902
10.43987,18664
10.44558,17906
10.45132,13395
10.45703,12115
10.46275,11879
10.46848,13133
10.47420,15315
10.47992,15787
10.48565,16527
10.49137,12228
10.49708,10933
10.50282,10116
10.50853,9891
10.51425,10854
10.51997,14074
10.52570,15930
10.53142,18340
10.53713,16341
10.54287,17200
10.54858,15174
10.55430,16037
10.56003,15991
10.56575,15243
10.57147,13435
10.57720,13427
10.58292,13794
10.58863,13842
10.59437,14760
10.60008,15635
10.60580,13570
10.61153,11651
10.61725,11412
10.62297,12606
10.62870,12794
10.63442,10957
10.64013,10458
10.64587,8746
10.65158,9426
10.65730,8754
10.66303,9221
10.66875,8004
10.67447,9058
10.68020,9943
10.68592,11378
10.69163,12151
10.69735,11656
10.70308,11945
10.70880,11508
10.71452,11727
10.72025,9220
10.72597,10743
10.73168,10644
10.73742,10792
10.74313,13784
10.74885,17383
10.75458,26430
10.76030,35917
10.76602,39286
10.77175,34030
10.77747,26198
10.78318,20647
10.78892,15004
10.79463,11671
10.80035,12163
10.80608,12189
10.81180,13148
10.81752,15855
10.82325,16326
10.82897,22850
10.83468,29064
10.84042,31765
10.84613,23232
10.85185,18356
10.85758,15185
10.86330,15235
10.86902,12913
10.87473,12590
10.88047,14384
10.88618,18052
10.89190,21488
10.89763,24237
10.90335,23367
10.90907,19327
10.91480,16849
10.92052,12836
10.92623,14631
10.93197,13763
10.93768,15335
10.94340,16819
10.94913,26088
10.95485,38703
10.96057,41673
10.96630,38070
10.97202,28372
10.97773,22069
10.98347,15963
10.98918,14998
10.99490,17685
11.00063,21169
11.00635,25474
11.01207,23934
11.01780,18326
11.02352,14618
11.02923,13211
11.03497,13887
11.04068,13792
11.04640,16099
11.05213,14103
11.05785,15615
11.06357,15507
11.06928,16672
11.07502,17717
11.08073,19479
11.08645,20122
11.09218,20613
11.09790,21289
11.10362,26223
11.10935,28715
11.11507,29198
11.12078,23424
11.12652,19312
11.13223,15287
11.13795,14385
11.14368,13660
11.14940,14935
11.15512,17799
11.16085,16702
11.16657,14395
11.17228,15227
11.17802,13767
11.18373,14555
11.18945,13481
11.19518,13363
11.20090,14153
11.20662,18895
11.21235,28964
11.21807,37207
11.22378,48191
11.22950,59577
11.23523,67436
11.24095,55270
11.24667,40486
11.25240,32755
11.25812,27306
11.26383,25679
11.26957,22289
11.27528,18884
11.28100,19020
11.28673,17393
11.29245,17115
11.29817,17418
11.30390,16568
11.30962,18185
11.31533,18670
11.32107,22356
11.32678,23689
11.33250,22877
11.33823,22240
11.34395,21077
11.34967,21331
11.35540,19536
11.36112,18768
11.36683,20656
11.37257,20013
11.37828,20591
11.38400,25837
11.38973,34386
11.39545,60039
11.40117,121766
11.40688,201969
11.41262,232845
11.41833,200089
11.42405,141694
11.42978,102330
11.43550,79593
11.44122,66890
11.44695,63950
11.45267,60335
11.45838,58502
11.46412,58069
11.46983,56664
11.47555,58402
11.48128,58165
11.48700,62150
11.49272,72223
11.49845,102487
11.50417,146091
11.50988,164922
11.51562,145255
11.52133,106684
11.52705,87849
11.53278,77899
11.53850,75080
11.54422,73214
11.54995,69425
11.55567,71184
11.56138,67052
11.56712,66343
11.57283,68060
11.57855,66842
11.58427,64400
11.59000,66662
11.59572,67721
11.60143,64577
11.60717,62087
11.61288,58785
11.61860,57450
11.62433,56034
11.63005,55340
11.63577,59129
11.64150,57683
11.64722,54224
11.65293,50911
11.65867,48262
11.66438,43816
11.67010,45461
11.67583,42050
11.68155,39988
11.68727,37396
11.69300,34968
11.69872,35991
11.70443,33148
11.71017,30831
11.71588,32430
11.72160,32949
11.72733,35191
11.73305,37832
11.73877,40573
11.74450,36367
11.75022,31297
11.75593,23896
11.76165,22796
11.76738,22615
11.77310,19525
11.77882,18389
11.78455,19267
11.79027,16887
11.79598,17875
11.80172,14091
11.80743,15938
11.81315,14264
11.81888,16262
11.82460,16072
11.83032,16623
11.83605,16284
11.84177,17310
11.84748,17065
11.85322,18562
11.85893,19509
11.86465,20745
11.87038,20882
11.87610,18146
11.88182,16659
11.88755,14836
11.89327,16121
11.89898,15340
11.90472,14899
11.91043,14679
11.91615,16008
11.92188,16227
11.92760,15283
11.93332,16840
11.93903,17190
11.94477,15485
11.95048,17222
11.95620,17308
11.96193,18188
11.96765,18433
11.97337,19000
11.97910,20437
11.98482,19255
11.99053,19338
11.99627,16769
12.00198,20491
12.00770,18423
12.01343,20251
12.01915,20873
12.02487,21437
12.03060,21471
12.03632,20510
12.04203,20292
12.04777,20230
12.05348,20044
12.05920,20837
12.06493,23294
12.07065,23916
12.07637,22668
12.08210,23965
12.08782,25120
12.09353,26455
12.09927,30204
12.10498,31219
12.11070,34997
12.11642,38147
12.12215,36286
12.12787,35493
12.13358,30476
12.13932,29525
12.14503,26208
12.15075,24564
12.15648,22523
12.16220,22261
12.16792,23802
12.17365,21666
12.17937,24730
12.18508,25654
12.19082,24771
12.19653,21482
12.20225,19548
12.20798,21236
12.21370,21722
12.21942,22329
12.22515,23251
12.23087,30308
12.23658,32806
12.24232,33735
12.24803,33124
12.25375,38040
12.25948,38016
12.26520,40291
12.27092,43682
12.27665,56641
12.28237,68585
12.28808,68759
12.29380,59578
12.29953,44277
12.30525,30157
12.31097,24337
12.31670,29484
12.32242,62389
12.32813,118963
12.33387,159919
12.33958,144736
12.34530,122360
12.35103,102892
12.35675,92489
12.36247,87791
12.36820,94515
12.37392,107858
12.37963,107556
12.38537,91598
12.39108,73739
12.39680,65664
12.40253,57368
12.40825,52844
12.41397,48781
12.41970,49445
12.42542,46163
12.43113,45593
12.43687,45485
12.44258,52589
12.44830,71526
12.45403,84938
12.45975,80466
12.46547,70877
12.47118,67664
12.47692,64832
12.48263,60544
12.48835,58321
12.49408,53057
12.49980,51556
12.50552,68520
12.51125,125034
12.51697,251674
12.52268,404623
12.52842,500235
12.53413,430401
12.53985,273439
12.54558,145902
12.55130,81055
12.55702,54299
12.56275,51078
12.56847,49800
12.57418,51464
12.57992,52822
12.58563,62480
12.59135,96107
12.59708,226248
12.60280,493094
12.60852,798074
12.61425,869849
12.61997,626531
12.62568,345692
12.63142,189743
12.63713,132681
12.64285,112336
12.64857,94596
12.65430,76170
12.66002,64096
12.66573,59353
12.67147,57647
12.67718,55302
12.68290,53995
12.68863,53458
12.69435,50302
12.70007,47618
12.70580,44131
12.71152,45281
12.71723,46952
12.72297,47726
12.72868,49118
12.73440,47183
12.74013,47958
12.74585,46277
12.75157,44407
12.75730,41173
12.76302,40180
12.76873,39647
12.77447,40262
12.78018,40648
12.78590,37797
12.79163,37055
12.79735,38086
12.80307,35650
12.80880,34808
12.81452,33790
12.82023,35284
12.82595,36546
12.83168,36509
12.83740,37506
12.84312,35370
12.84885,34913
12.85457,32439
12.86028,31376
12.86602,31658
12.87173,31255
12.87745,29037
12.88318,33541
12.88890,36224
12.89462,37450
12.90035,36985
12.90607,36961
12.91178,37665
12.91752,39673
12.92323,42704
12.92895,55876
12.93468,74551
12.94040,89282
12.94612,96045
12.95185,92784
12.95757,82041
12.96328,76469
12.96902,75124
12.97473,71225
12.98045,62019
12.98618,54423
12.99190,49717
12.99762,51539
13.00333,53052
13.00907,57611
13.01478,58656
13.02050,58092
13.02623,61247
13.03195,73123
13.03767,109450
13.04340,178108
13.04912,283203
13.05483,387806
13.06057,445721
13.06628,446437
13.07200,415630
13.07773,361927
13.08345,267885
13.08917,181503
13.09490,118980
13.10062,84620
13.10633,76317
13.11207,79506
13.11778,94286
13.12350,113026
13.12923,113912
13.13495,104731
13.14067,87953
13.14640,78881
13.15212,66091
13.15783,60707
13.16357,61976
13.16928,57807
13.17500,56772
13.18072,55588
13.18645,54446
13.19217,52023
13.19788,52442
13.20362,52514
13.20933,52717
13.21505,54204
13.22078,76544
13.22650,136234
13.23222,258961
13.23795,403321
13.24367,487820
13.24938,433168
13.25512,340548
13.26083,243250
13.26655,189042
13.27228,159414
13.27800,141193
13.28372,128099
13.28945,125269
13.29517,123732
13.30088,119688
13.30662,118327
13.31233,114317
13.31805,111090
13.32378,108404
13.32950,104767
13.33522,101891
13.34095,98346
13.34667,96574
13.35238,95142
13.35810,91441
13.36383,90769
13.36955,84090
13.37527,84390
13.38100,84199
13.38672,86079
13.39243,83983
13.39817,85589
13.40388,90383
13.40960,85044
13.41533,83867
13.42105,83577
13.42677,80472
13.43250,81118
13.43822,80891
13.44393,82189
13.44967,83748
13.45538,83721
13.46110,82620
13.46683,87375
13.47255,86821
13.47827,89606
13.48400,91982
13.48972,93541
13.49543,98161
13.50117,94520
13.50688,93524
13.51260,88939
13.51833,86093
13.52405,85869
13.52977,87874
13.53548,86347
13.54122,86534
13.54693,89609
13.55265,88050
13.55838,90863
13.56410,92413
13.56982,94662
13.57555,95274
13.58127,97726
13.58698,99819
13.59272,110225
13.59843,122665
13.60415,127610
13.60988,131595
13.61560,128447
13.62132,122725
13.62705,119791
13.63277,114054
13.63848,113149
13.64422,111022
13.64993,112202
13.65565,112787
13.66138,112646
13.66710,117172
13.67282,139932
13.67855,184156
13.68427,247901
13.68998,294198
13.69572,296089
13.70143,255645
13.70715,193908
13.71287,150919
13.71860,129699
13.72432,118591
13.73003,116844
13.73577,120715
13.74148,121943
13.74720,127376
13.75293,127605
13.75865,133338
13.76437,162868
13.77010,261701
13.77582,468475
13.78153,778782
13.78727,1067310
13.79298,1147917
13.79870,932762
13.80443,591909
13.81015,331627
13.81587,208101
